http://dbpedia.org/resource/Hurricane_Rita	Missouri	United States	http://sws.geonames.org/6252001/	310232863	Missouri	http://sws.geonames.org/4398678/	5768151	38.25031	-92.50046	39.76	-98.5
http://dbpedia.org/resource/Hurricane_Gracie	North Carolina	United States	http://sws.geonames.org/6252001/	310232863	North Carolina	http://sws.geonames.org/4482348/	8611367	35.50069	-80.00032	39.76	-98.5
http://dbpedia.org/resource/Cyclone_Steve	Northern Territory	Commonwealth of Australia	http://sws.geonames.org/2077456/	21515754	Northern Territory	http://sws.geonames.org/2064513/	211945	-20	134	-25	135
http://dbpedia.org/resource/Hurricane_Carmen	Louisiana	United States	http://sws.geonames.org/6252001/	310232863	Louisiana	http://sws.geonames.org/4331987/	4515939	31.00047	-92.0004	39.76	-98.5
http://dbpedia.org/resource/Hurricane_Connie	North Carolina	United States	http://sws.geonames.org/6252001/	310232863	North Carolina	http://sws.geonames.org/4482348/	8611367	35.50069	-80.00032	39.76	-98.5
http://dbpedia.org/resource/Hurricane_Diane	North Carolina	United States	http://sws.geonames.org/6252001/	310232863	North Carolina	http://sws.geonames.org/4482348/	8611367	35.50069	-80.00032	39.76	-98.5
http://dbpedia.org/resource/Hurricane_Gustav	Illinois	United States	http://sws.geonames.org/6252001/	310232863	Illinois	http://sws.geonames.org/4896861/	12772888	40.00032	-89.25037	39.76	-98.5
http://dbpedia.org/resource/Hurricane_Gustav	Louisiana	United States	http://sws.geonames.org/6252001/	310232863	Louisiana	http://sws.geonames.org/4331987/	4515939	31.00047	-92.0004	39.76	-98.5
http://dbpedia.org/resource/Hurricane_Gustav	Michigan	United States	http://sws.geonames.org/6252001/	310232863	Michigan	http://sws.geonames.org/5001836/	9883360	44.25029	-85.50033	39.76	-98.5
http://dbpedia.org/resource/Hurricane_Gustav	Mississippi	United States	http://sws.geonames.org/6252001/	310232863	Mississippi	http://sws.geonames.org/4436296/	2901371	32.75041	-89.75036	39.76	-98.5
http://dbpedia.org/resource/Hurricane_Gustav	Missouri	United States	http://sws.geonames.org/6252001/	310232863	Missouri	http://sws.geonames.org/4398678/	5768151	38.25031	-92.50046	39.76	-98.5
http://dbpedia.org/resource/Hurricane_Noel	Florida	Oriental Republic of Uruguay	http://sws.geonames.org/3439705/	3477000	Departamento de Florida	http://sws.geonames.org/3442584/	68334	-33.83333	-55.91667	-33	-56
http://dbpedia.org/resource/Hurricane_Noel	Florida	Puerto Rico	http://sws.geonames.org/4566966/	3916632	Florida Municipio	http://sws.geonames.org/4564993/	12680	18.36051	-66.56212	18.24829	-66.49989
http://dbpedia.org/resource/Hurricane_Noel	Florida	United States	http://sws.geonames.org/6252001/	310232863	Florida	http://sws.geonames.org/4155751/	17671452	28.75054	-82.5001	39.76	-98.5
http://dbpedia.org/resource/Hurricane_Edna	Maine	United States	http://sws.geonames.org/6252001/	310232863	Maine	http://sws.geonames.org/4971068/	1325518	45.50032	-69.24977	39.76	-98.5
http://dbpedia.org/resource/Hurricane_Edna	Massachusetts	United States	http://sws.geonames.org/6252001/	310232863	Massachusetts	http://sws.geonames.org/6254926/	6433422	42.36565	-71.10832	39.76	-98.5
http://dbpedia.org/resource/Hurricane_Edna	New Hampshire	United States	http://sws.geonames.org/6252001/	310232863	New Hampshire	http://sws.geonames.org/5090174/	1316216	43.66702	-71.4998	39.76	-98.5
http://dbpedia.org/resource/Hurricane_Edna	North Carolina	United States	http://sws.geonames.org/6252001/	310232863	North Carolina	http://sws.geonames.org/4482348/	8611367	35.50069	-80.00032	39.76	-98.5
http://dbpedia.org/resource/Cyclone_George	Northern Territory	Commonwealth of Australia	http://sws.geonames.org/2077456/	21515754	Northern Territory	http://sws.geonames.org/2064513/	211945	-20	134	-25	135
http://dbpedia.org/resource/Hurricane_Dora	Virginia	United States	http://sws.geonames.org/6252001/	310232863	West Virginia	http://sws.geonames.org/4826850/	1817871	38.50038	-80.50009	39.76	-98.5
http://dbpedia.org/resource/Hurricane_Dora	Virginia	United States	http://sws.geonames.org/6252001/	310232863	Virginia	http://sws.geonames.org/6254928/	7642884	37.54812	-77.44675	39.76	-98.5
http://dbpedia.org/resource/Cyclone_Zoe	Rotuma	Republic of Fiji	http://sws.geonames.org/2205218/	875983	Rotuma	http://sws.geonames.org/6324593/	2810	-12.50798	177.06596	-18	178
http://dbpedia.org/resource/Cyclone_Yemyin	Afghanistan	Islamic Republic of Afghanistan	http://sws.geonames.org/1149361/	29121286						33	66
http://dbpedia.org/resource/Tropical_Storm_Felice	Texas	United States	http://sws.geonames.org/6252001/	310232863	Texas	http://sws.geonames.org/4736286/	22875689	31.25044	-99.25061	39.76	-98.5
http://dbpedia.org/resource/Cyclone_Nargis	Bangladesh	Bangladesh	http://sws.geonames.org/1210997/	156118464						24	90
http://dbpedia.org/resource/Cyclone_Graham	Western Australia	Commonwealth of Australia	http://sws.geonames.org/2077456/	21515754	State of Western Australia	http://sws.geonames.org/2058645/	2239170	-25	122	-25	135
http://dbpedia.org/resource/Cyclone_Giovanna	Réunion	Reunion	http://sws.geonames.org/935317/	776948	Réunion	http://sws.geonames.org/6690283/	794107	-21.10044	55.60206	-21.1	55.6
http://dbpedia.org/resource/Cyclone_Monica	Australia	Commonwealth of Australia	http://sws.geonames.org/2077456/	21515754	State of Western Australia	http://sws.geonames.org/2058645/	2239170	-25	122	-25	135
http://dbpedia.org/resource/Cyclone_Monica	Australia	Commonwealth of Australia	http://sws.geonames.org/2077456/	21515754	State of South Australia	http://sws.geonames.org/2061327/	1596572	-30	135	-25	135
http://dbpedia.org/resource/Cyclone_Monica	Australia	Commonwealth of Australia	http://sws.geonames.org/2077456/	21515754	Australian Capital Territory	http://sws.geonames.org/2177478/	357222	-35.5	149	-25	135
http://dbpedia.org/resource/Cyclone_Monica	Australia	Commonwealth of Australia	http://sws.geonames.org/2077456/	21515754						-25	135
http://dbpedia.org/resource/Cyclone_Alby	Western Australia	Commonwealth of Australia	http://sws.geonames.org/2077456/	21515754	State of Western Australia	http://sws.geonames.org/2058645/	2239170	-25	122	-25	135
http://dbpedia.org/resource/Cyclone_Harvey	Queensland	Commonwealth of Australia	http://sws.geonames.org/2077456/	21515754	State of Queensland	http://sws.geonames.org/2152274/	4332739	-20	145	-25	135
http://dbpedia.org/resource/Hurricane_Hugo	South Carolina	United States	http://sws.geonames.org/6252001/	310232863	South Carolina	http://sws.geonames.org/4597040/	4229842	34.00043	-81.00009	39.76	-98.5
http://dbpedia.org/resource/Hurricane_Hugo	Virginia	United States	http://sws.geonames.org/6252001/	310232863	West Virginia	http://sws.geonames.org/4826850/	1817871	38.50038	-80.50009	39.76	-98.5
http://dbpedia.org/resource/Hurricane_Hugo	Virginia	United States	http://sws.geonames.org/6252001/	310232863	Virginia	http://sws.geonames.org/6254928/	7642884	37.54812	-77.44675	39.76	-98.5
http://dbpedia.org/resource/Hurricane_Hugo	West Virginia	United States	http://sws.geonames.org/6252001/	310232863	West Virginia	http://sws.geonames.org/4826850/	1817871	38.50038	-80.50009	39.76	-98.5
http://dbpedia.org/resource/Cyclone_Aila	Bangladesh	Bangladesh	http://sws.geonames.org/1210997/	156118464						24	90
http://dbpedia.org/resource/Hurricane_Alicia	Oklahoma	United States	http://sws.geonames.org/6252001/	310232863	Oklahoma	http://sws.geonames.org/4544379/	3547049	35.49209	-97.50328	39.76	-98.5
http://dbpedia.org/resource/Hurricane_Alicia	Texas	United States	http://sws.geonames.org/6252001/	310232863	Texas	http://sws.geonames.org/4736286/	22875689	31.25044	-99.25061	39.76	-98.5
http://dbpedia.org/resource/Cyclone_Vance	Western Australia	Commonwealth of Australia	http://sws.geonames.org/2077456/	21515754	State of Western Australia	http://sws.geonames.org/2058645/	2239170	-25	122	-25	135
http://dbpedia.org/resource/Hurricane_Charley	South Carolina	United States	http://sws.geonames.org/6252001/	310232863	South Carolina	http://sws.geonames.org/4597040/	4229842	34.00043	-81.00009	39.76	-98.5
http://dbpedia.org/resource/Effects_of_Hurricane_Floyd_in_Pennsylvania	Pennsylvania	United States	http://sws.geonames.org/6252001/	310232863	Pennsylvania	http://sws.geonames.org/6254927/	12440621	40.27245	-76.90567	39.76	-98.5
http://dbpedia.org/resource/Hurricane_Ione	Virginia	United States	http://sws.geonames.org/6252001/	310232863	West Virginia	http://sws.geonames.org/4826850/	1817871	38.50038	-80.50009	39.76	-98.5
http://dbpedia.org/resource/Hurricane_Ione	Virginia	United States	http://sws.geonames.org/6252001/	310232863	Virginia	http://sws.geonames.org/6254928/	7642884	37.54812	-77.44675	39.76	-98.5
http://dbpedia.org/resource/Cyclone_Hamish	Queensland	Commonwealth of Australia	http://sws.geonames.org/2077456/	21515754	State of Queensland	http://sws.geonames.org/2152274/	4332739	-20	145	-25	135
http://dbpedia.org/resource/Cyclone_Rashmi	Bangladesh	Bangladesh	http://sws.geonames.org/1210997/	156118464						24	90
